SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,1,-0.5896262538947137,0,0,-1.3067661619117676,-0.804997958211252,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,1,0,1.6084834273893616,1,1,0.5763992322864984,1.6153932117905814,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,0,0,-0.5896262538947137,1,0,-0.5153389433808665,-0.6263235905452723,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0.9978974048104517,1,1,0.17985603474166512,0.8005467713156048,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0
0,0,0,-0.22327464034736777,1,1,-0.27309916580117743,-0.28467115363832524,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,0,-0.3453918448631497,1,1,1.3180511540544502,0.1058703134679258,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-0.9152721326034655,1,0,-1.4760021709057967,-0.903983426181015,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,1,1,1.6084834273893616,1,0,-1.3283354571757127,-0.1941155858017156,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,-1.0373893371192475,1,1,-1.3233579274994176,-0.9432571015409411,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0,1,1,0.8757802002946699,1,1,0.19147027065302033,0.6448351003664965,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0
1,1,0,0.46872285190873,1,1,0.6709722961361032,0.601148899155623,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0,1,0,0.9571916699718578,1,1,0.5299422886410788,0.9905927230153698,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0
0,0,0,-1.2816237461508113,1,0,-1.5058673489635668,-1.0018273451744135,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,1.6084834273893616,1,1,1.5486766957227835,2.507645454009045,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,-0.8338606629262776,1,1,0.443665107585299,-0.6111980666084421,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,-0.1825689055087738,1,0,-0.35108046406313215,-0.3841176317716202,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
0,1,1,1.6084834273893616,1,1,1.3014593884668002,2.196046489191388,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0
1,0,0,-1.1188008067964355,1,0,-0.48381458876433153,-0.9062445712688141,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.10115743583158582,1,1,0.9978300782128064,0.24195612316953644,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0
0,0,0,-0.4268033145403377,1,1,1.1853170293532507,0.0503295651948052,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,1.3235432835192036,1,1,1.30477774158433,1.9808645071466728,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0.6722515261016999,1,1,0.6494030008721581,0.7048542330853549,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,0,-0.7931549280876836,1,1,0.5382381714349038,-0.5922966499036371,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0.8757802002946699,1,0,1.4872871630484792,1.6723169905542974,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,1,1,0.9978974048104517,1,0,-1.466047111553207,-0.5172837104375291,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,-1.2816237461508113,1,0,-0.6895524820511906,-0.9910265356288107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,1,1,1.5677776925507676,1,0,0.841867481688897,1.7500740381366664,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,-1.2816237461508113,1,1,-0.5468632979974012,-0.9891385892448233,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,1,0,1.5270719577121736,1,0,0.48016699187812906,1.4170929828771037,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,1,0,0.7943687306174818,0,0,0.04380355692293595,0.4516937947115894,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,0,0.9571916699718578,1,0,0.850163364482722,1.2360696586636049,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0
0,1,1,-0.8745663977648716,0,1,-1.1723728606518034,-0.8582995142615035,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-1.1188008067964355,1,0,-1.4925939364934466,-0.963409831546761,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-0.8338606629262776,0,0,-1.026365323480484,-0.8161500135957361,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,0,-1.0780950719578415,1,1,0.8684143066291369,-0.8105081273087038,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,-1.2409180113122174,1,1,0.4917812277894838,-0.9404251819649597,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,0.7129572609402939,1,0,1.26495750417397,1.2522708729820091,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0
0,1,0,0.346605647392948,1,1,0.5083729933771337,0.49950713452931933,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1.4456604880349857,1,1,0.7157700632227577,1.572453407987331,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0
0,1,0,-0.4268033145403377,1,1,0.5000771105833088,-0.261181588163132,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
0,1,0,0.7536629957788878,1,1,1.3893957460813444,1.4038773581891915,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0
0,0,0,-0.10115743583158582,1,1,0.13339909109624562,-0.11530480070270256,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0
0,0,0,0.30589991255435406,1,1,0.8186390098661871,0.5210868007555951,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,0
0,1,0,1.3235432835192036,1,1,1.1421784388253606,1.7765272403774215,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,0
1,1,1,1.4456604880349857,1,0,-1.5075265255223318,-0.48637407661596643,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,0,-0.9152721326034655,1,1,-0.17520774883404305,-0.7298752544204935,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0
0,1,0,1.2828375486806096,1,1,0.9845566657426863,1.6014092368301158,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,0
0,0,0,1.0386031396490458,1,1,1.3777815101699897,1.6879693832494498,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,1,1,-0.7117434584104956,1,1,-1.5075265255223318,-0.9051469280223097,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,1.5677776925507676,1,1,1.3877365695225796,2.187353154679073,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
0,0,1,-1.1595065416350294,1,1,1.1006990248562358,-0.8364125079262067,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1
0,0,0,1.6084834273893616,1,0,0.7190884163402875,1.7778224594082965,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-0.30468611002455576,1,1,0.9878750188602166,0.026686329665101337,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
0,0,1,0.46872285190873,1,1,0.4187774592038241,0.5136008738144353,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0
0,0,0,-1.1188008067964355,1,0,0.33913698438310474,-0.838015067066103,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,1,0,0.020959768684196134,1,1,-0.6762790695810708,-0.36824571042716725,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,1,-1.2816237461508113,1,1,-0.49874717779321653,-0.9885019561618507,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-0.7524491932490895,1,1,0.928144662744677,-0.4231937313471754,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,1,1,-0.5082147842175256,1,0,-1.4793205240233267,-0.816084155000946,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-0.9966836022806536,1,1,0.05873614595182097,-0.7561967394716681,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
0,1,0,-1.2002122764736234,0,0,-1.1657361544167435,-0.9689639063740731,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,1,1,1.4049547531963917,1,1,-1.5108448786398618,-0.4465735324977183,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,1,1,1.6084834273893616,1,1,0.7506127709568226,1.8272822640957829,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,-1.2816237461508113,1,1,0.20640285968190536,-0.9791719885665636,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,0.30589991255435406,1,1,0.21303956591696496,0.23967302521680722,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0
0,1,1,1.1200146093262338,1,0,-1.3598598117922474,-0.3490150007484108,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0,0,0.9571916699718578,0,1,-0.6663240102284806,0.11574910268646503,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
0,1,1,-0.3453918448631497,1,0,0.6046052337855035,-0.11778547443980246,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0
0,1,1,1.6084834273893616,1,0,0.1151481489498308,1.1213659394038993,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0
0,1,0,-0.8338606629262776,1,0,-1.497571466169742,-0.921611576719875,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,1,1,0.7943687306174818,0,0,-0.6862341289336606,-0.011072598014648634,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0
0,1,0,-1.1595065416350294,0,1,-1.3200395743818876,-0.9665271383668336,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,1,-1.0780950719578415,1,1,-0.5236348261746914,-0.8806036250304722,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-1.0780950719578415,0,1,-0.563455063585051,-0.8764545335586857,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,1.3642490183577978,1,0,1.5254482239000742,2.2526848807110125,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1
0,1,1,1.5677776925507676,1,0,-1.5091857020810966,-0.4051923821045039,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,1,-0.8338606629262776,1,0,-1.497571466169742,-0.9096033596031174,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1
0,0,0,-1.2002122764736234,1,1,0.31424933600162985,-0.9096253124680473,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,-0.7931549280876836,1,1,-0.2963276376238874,-0.6747296577161145,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,1,0.8350744654560759,1,1,1.29814103534927,1.433557631574669,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,0,0,-0.8745663977648716,1,0,-1.4892755833759168,-0.9060469954844433,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0,0,-0.7931549280876836,1,1,0.697519121076343,-0.4766709103168678,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,0,-0.8745663977648716,1,0,-1.3183803978231226,-0.9027760186098602,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,0,0,-0.8338606629262776,1,1,1.1537926747367158,-0.4666604039087481,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,0.020959768684196134,1,0,-1.4876164068171518,-0.7379539087147656,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,1,1,1.2421318138420157,1,0,-1.5125040551986266,-0.45550834852426386,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,0,0,-0.7931549280876836,1,1,0.2926800407376848,-0.5903867506547195,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,-0.5896262538947137,1,0,-0.3228744625641272,-0.5458443877115726,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0
1,0,0,-1.0780950719578415,1,0,0.31424933600162985,-0.8198161420390608,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0.5501343215859179,1,1,0.5133505230534289,0.572478457556929,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-0.9152721326034655,1,1,0.4950995809070136,-0.6208134214478204,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0.06166550352279012,1,1,0.16824179883031035,0.0503954237895955,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,0,1.4049547531963917,1,0,-1.3216987509406526,-0.27624125350517176,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,-1.1595065416350294,1,1,0.31424933600162985,-0.8788254429711351,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.5082147842175256,1,1,0.12510320830242067,-0.38861796908228813,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0
0,1,0,-1.2816237461508113,1,0,0.16824179883031035,-0.9796769044599557,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,-1.4743429943470319,-1.001410240740742,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-0.7524491932490895,1,0,0.3457736906181643,-0.5599600798616187,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0.5501343215859179,1,1,0.659358060224748,0.7277510712074358,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
0,1,1,-0.7524491932490895,1,0,0.14169497389007057,-0.5956554382379404,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
0,0,0,-0.9966836022806536,1,0,-1.5174815848749215,-0.9415447780763943,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-0.9966836022806536,1,1,-0.6563689508758908,-0.8179281956550732,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0.14307697319997809,1,1,0.9878750188602166,0.5317778459765475,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,1,0,-1.1188008067964355,1,1,0.49675875746577897,-0.8593971575080079,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,1,1,-0.4268033145403377,1,1,-0.45892694038285664,-0.4690971719159877,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0,1,0,0.387311382231542,0,0,-1.041297912509369,-0.3758414016929774,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1
0,1,1,-1.0780950719578415,1,0,-1.5058673489635668,-0.9564507733639234,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,-0.2639803751859618,1,1,0.6925415914000478,-0.04727287228436233,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
0,0,0,0.9978974048104517,0,1,-0.8504926082513949,-0.0833633822294258,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,0.387311382231542,1,0,0.5150096996121938,0.4718026189875493,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0
0,0,0,-1.2816237461508113,1,1,0.48846287467195404,-0.9754400015284488,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,1,0,-0.6710377235719016,1,1,0.8833468956580218,-0.3342407226504622,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0
0,0,0,-0.5896262538947137,1,1,0.9994892547715714,-0.2730580880903091,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
1,0,0,-0.4268033145403377,1,1,0.1599459160364854,-0.3318917661029428,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
0,1,1,0.9571916699718578,1,1,-1.3432680462045974,-0.4019433580948511,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,-1.1595065416350294,1,1,0.12344403174365576,-0.8957071961023721,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1
1,0,0,-0.2639803751859618,1,0,-1.5141632317573919,-0.7890382254070785,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,0,0,0.06166550352279012,0,1,-0.2880317548300625,-0.2350576788963282,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,-0.2639803751859618,1,0,-0.5236348261746914,-0.4671653198021401,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,0,0,-0.2639803751859618,1,1,0.1367174442137754,-0.2132365311558215,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,-0.019745966154397852,1,1,1.2085455011759603,0.45380126974487783,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,1,1,-1.1595065416350294,1,1,0.659358060224748,-0.8471255060120891,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,-1.2816237461508113,1,0,0.3009759235315097,-0.9779206752655487,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
1,0,0,-1.0373893371192475,1,1,0.6444254711958629,-0.7427396332695246,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
0,1,0,0.8350744654560759,1,0,-1.464387934994442,-0.5617821676508159,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1
0,0,0,-1.2002122764736234,0,0,-1.1458260357115635,-0.9743423582819445,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0,0,0,1.4049547531963917,1,0,-1.4925939364934466,-0.4344775039212403,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0.7129572609402939,1,1,1.0210585500355165,1.0662203426995203,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,-1.2816237461508113,1,0,-1.5025489958460367,-1.0017834394445535,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-0.9559778674420595,1,0,-1.4826388771408567,-0.9286803992273631,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,0,-1.2409180113122174,1,1,-0.6746198930223056,-0.9750448499597072,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,0,-1.2816237461508113,0,0,-1.3167212212643575,-0.9993247185723837,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,0.428017117070136,1,1,1.3064369181430948,0.9442063194180957,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,0,0,1.5270719577121736,0,0,-0.5485224745561663,0.501175552264006,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0
1,1,1,1.5677776925507676,1,0,-1.497571466169742,-0.4008018091184865,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,1,1,0.46872285190873,1,1,0.9298038393034418,0.7997784210430517,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
0,0,0,-1.2409180113122174,1,0,0.19147027065302033,-0.9486355534488125,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,-1.1595065416350294,1,0,0.4320508716739442,-0.8762569577743149,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,1,-1.2002122764736234,1,1,-0.32619281568165726,-0.9425107041333181,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
1,0,0,-0.1825689055087738,1,0,-0.015926799192603674,-0.190427504493461,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0
0,1,0,-0.1418631706701798,1,1,0.3441145140593994,-0.016648625706890702,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
1,0,0,-1.2816237461508113,1,1,0.16990097538907525,-0.9796549515950255,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,-0.9559778674420595,1,1,1.145496791942891,-0.6067416350276345,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,1.5677776925507676,1,1,1.4308751600504692,2.296634516301047,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,1
0,1,0,0.346605647392948,1,1,0.2677923923562099,0.3072878492014758,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,1,0,0.9571916699718578,1,0,1.1737027934418955,1.454654334772483,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,1
1,0,0,-1.2816237461508113,0,1,-1.3017886322354726,-0.9991271427880131,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0.7943687306174818,0,0,-0.8571293144864547,-0.14015544380356132,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0
0,0,0,1.4049547531963917,1,1,1.2616391510564402,2.013047407134181,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,1
0,0,0,-0.1418631706701798,1,0,-1.5108448786398618,-0.7670634076120613,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0.387311382231542,1,1,0.09191967712712082,0.2550619835327984,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0
0,0,0,-0.6710377235719016,1,1,-0.49045129499939155,-0.6757394895028985,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.7524491932490895,0,1,-1.1225975638888535,-0.8261385671389259,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,-0.5896262538947137,1,1,0.3242043953542197,-0.4420073365922602,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,-0.8338606629262776,1,1,1.145496791942891,-0.48347629844519485,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0.26519417771576004,1,0,-1.4942531130522119,-0.6630507335733081,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,1,1,-0.019745966154397852,1,1,0.1599459160364854,0.020451716024956653,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,1.2014260790034217,0,1,-0.7044850710800754,0.13917280956686823,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
0,0,0,-1.2816237461508113,1,0,-1.459410405318147,-1.0012126649563713,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,0.5094285867473239,1,0,-0.0739979787493784,0.21521753368469018,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,1
0,0,0,-0.6710377235719016,1,1,0.5183280527297236,-0.4620722551383598,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,-1.2816237461508113,1,1,-0.07067962563184861,-0.9828381170098882,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0
